activation_name,node_type,creation_rank,last_fw_use_rank,first_bw_use_rank,last_bw_use_rank,median_mem_size_bytes,inactive_time_s,recomp_time_s,recomp_memory_bytes
relu__142,activation,3550,3551,3716,3719,3211264,0.03082649586908519,0.003136,3211264
convolution_146,activation,3551,3553,3712,3712,802816,0.030348287869244813,0.0020316159911453724,802816
getitem_587,activation,3555,-1,3712,3712,2048,0.0,2e-06,2048
getitem_588,activation,3556,-1,3712,3712,2048,0.0,2e-06,2048
getitem_589,activation,3557,-1,3712,3712,0,0.0,1e-06,0
relu__143,activation,3558,3559,3708,3711,802816,0.028604415863752362,0.000784,802816
convolution_147,activation,3559,3561,3704,3704,3211264,0.027628543853759763,0.003136,3211264
getitem_591,activation,3563,-1,3704,3704,8192,0.0,8e-06,8192
getitem_592,activation,3564,-1,3704,3704,8192,0.0,8e-06,8192
getitem_593,activation,3565,-1,3704,3704,0,0.0,1e-06,0
convolution_148,activation,3566,3568,3697,3697,3211264,0.021295103991404173,0.003136,3211264
getitem_595,activation,3570,-1,3697,3697,8192,0.0,8e-06,8192
getitem_596,activation,3571,-1,3697,3697,8192,0.0,8e-06,8192
getitem_597,activation,3572,-1,3697,3697,0,0.0,1e-06,0
relu__144,activation,3574,3598,3692,3696,3211264,0.015534080015495425,0.003136,3211264
convolution_149,activation,3575,3577,3688,3688,802816,0.018608128003776064,0.000784,802816
getitem_599,activation,3579,-1,3688,3688,2048,0.0,2e-06,2048
getitem_600,activation,3580,-1,3688,3688,2048,0.0,2e-06,2048
getitem_601,activation,3581,-1,3688,3688,0,0.0,1e-06,0
relu__145,activation,3582,3583,3684,3687,802816,0.01412915209308266,0.0008120319917798042,802816
convolution_150,activation,3583,3585,3680,3680,802816,0.013735936082899565,0.0016046079881489276,802816
getitem_603,activation,3587,-1,3680,3680,2048,0.0,2e-06,2048
getitem_604,activation,3588,-1,3680,3680,2048,0.0,2e-06,2048
getitem_605,activation,3589,-1,3680,3680,0,0.0,1e-06,0
relu__146,activation,3590,3591,3676,3679,802816,0.01193164809606969,0.000784,802816
convolution_151,activation,3591,3593,3672,3672,3211264,0.0110274560842663,0.003136,3211264
getitem_607,activation,3595,-1,3672,3672,8192,0.0,8e-06,8192
getitem_608,activation,3596,-1,3672,3672,8192,0.0,8e-06,8192
getitem_609,activation,3597,-1,3672,3672,0,0.0,1e-06,0
relu__147,activation,3599,3623,3667,3671,3211264,0.005452800033614041,0.003136,3211264
convolution_152,activation,3600,3602,3663,3663,802816,0.00845004804059863,0.000784,802816
getitem_611,activation,3604,-1,3663,3663,2048,0.0,2e-06,2048
getitem_612,activation,3605,-1,3663,3663,2048,0.0,2e-06,2048
getitem_613,activation,3606,-1,3663,3663,0,0.0,1e-06,0
relu__148,activation,3607,3608,3659,3662,802816,0.004620287992060186,0.0009292800016701222,802816
convolution_153,activation,3608,3610,3655,3655,802816,0.004212736003100872,0.0018457599952816965,802816
getitem_615,activation,3612,-1,3655,3655,2048,0.0,2e-06,2048
getitem_616,activation,3613,-1,3655,3655,2048,0.0,2e-06,2048
getitem_617,activation,3614,-1,3655,3655,0,0.0,1e-06,0
relu__149,activation,3615,3616,3651,3654,802816,0.0024831999782472854,0.000784,802816
convolution_154,activation,3616,3618,3647,3647,3211264,0.001900543982163072,0.003136,3211264
getitem_619,activation,3620,-1,3647,3647,8192,0.0,8e-06,8192
getitem_620,activation,3621,-1,3647,3647,8192,0.0,8e-06,8192
getitem_621,activation,3622,-1,3647,3647,0,0.0,1e-06,0
relu__150,activation,3624,3625,3646,3646,3211264,0.001549311982467771,0.003136,3211264
view,activation,3626,3628,3638,3638,65536,0.0004874240010976791,0.00033945599012076853,65536
t,activation,3627,3628,3635,3635,8192000,0.00024985600449144835,0.008,8192000
